date,SPY,QQQ,SMH,NVDA,TSLA,MU,AAPL,BND,IEF,TLT
2016-01-26,0.01355094598392345,0.00895909324319585,0.00848098605303638,0.00980412985407658,-0.014463994522802691,0.006657424456348266,0.005515453250961847,0.0014748157024286612,0.0007388016293984876,0.0004760100747764099
2016-01-27,-0.010942949270665914,-0.02523075940790838,-0.011185001650971176,-0.011917597483448112,-0.028773321328083013,-0.01528187645849902,-0.067964566681867,0.0,0.0007382562044868819,-0.00023757125424977171
2016-01-28,0.005195581045619274,0.014019395732262215,-0.005220933867232639,-0.010990572390428237,0.00862962340794968,-0.049320066158910277,0.007145930709080174,0.0007372620035687527,0.0012910624432252407,0.0014266060719776306
2016-01-29,0.024084911212498124,0.02066724541003533,0.04021902560327611,0.04325735690144892,0.007876153690118506,0.109094589281948,0.03395831257042748,0.0029399398450757567,0.005329719557174965,0.008440881484978765
2016-02-01,-0.00036126708889067197,0.002685394774297811,0.0044150315657187,0.0003414043594453107,0.029579034008357437,-0.006366251202182524,-0.009392367176334517,-0.0020376979450371507,-0.002306527161438986,-0.0030658089994706284
2016-02-02,-0.018186410076858554,-0.021883402915593157,-0.027816274449937155,-0.04324279040418908,-0.07461581641391855,-0.03434230113021106,-0.020429513205112777,0.003434462012126594,0.0070589911080089236,0.018381643540322356
2016-02-03,0.00597688618090137,-0.00480792636146816,0.0014402170163432331,0.004976926025591771,-0.05222091533974821,0.015925493736048606,0.019599579374127783,0.0007347998565500905,-0.0010965164044618352,-0.008327680874461101
2016-02-04,0.0015666868842540086,-9.867733554607651e-05,0.01914130030520434,0.0003546849701283924,0.01060764461422636,0.042753076668125486,0.008002654555046273,0.0007337535535229484,0.0023751946396826226,0.004834444702944481
2016-02-05,-0.019233812496614756,-0.03534431162425562,-0.03551662918302811,-0.06517688269700501,-0.07537675524991229,-0.020693475605229227,-0.0270707021892063,-0.0009788593480784195,0.001276075524681818,0.0011653193007698662
2016-02-08,-0.013552335676807237,-0.01540549285659751,-0.02154678316909429,-0.04686253127706542,-0.09414848949038832,-0.0784529231249683,0.010474142702324387,0.004274703768888409,0.007443857329636231,0.021291493207979892
2016-02-09,5.3978321909036886e-05,-0.003109886641747271,-0.004280120858069023,0.01064936208200518,0.0017553033123812,-0.018859213203299998,-0.00021055882949943608,-0.00012268399639278,0.00018060032331402141,0.0010644320442856317
2016-02-10,-0.0008632214513376425,0.0038339786300008146,-0.01447269525709611,-0.002356978640287875,-0.03138101482046277,-0.00804838920824468,-0.007608455874851323,0.002070287674788121,0.0029797420182611127,0.008773519295445143
2016-02-11,-0.013093477551728419,-0.0014487938253533944,-0.0072061727535712725,-0.00512495820418924,0.0462446823259849,-0.021440116842863816,-0.006064810151575366,0.0006077191860509754,0.004587543874982522,0.006979284646391131
2016-02-12,0.020407313957673583,0.015110451129124881,0.019532098123081057,0.01685307120827038,0.0037809843708239777,0.03348839265599457,0.0030902768437545657,-0.003287166649132846,-0.007657494477688415,-0.016741355958151016
2016-02-16,0.016737498979510358,0.02229620965872274,0.03339285869306259,0.04780864551414127,0.026976687450607925,0.07588870077415366,0.027804164396176518,-0.0014644104467886935,-0.002988303106010816,-0.010626225059583902
2016-02-17,0.01620281570579654,0.02239550120929102,0.023622113145624204,0.024521301182244024,0.08348200981104029,0.05576964218062037,0.015198666197116099,-0.00024358082537510463,-0.0024527945794519824,-0.006168038065602661
2016-02-18,-0.004104407448317655,-0.011480826680716195,-0.004068297132771123,0.0825423443695744,-0.01138775377170307,0.00523567236218662,-0.01913853299282445,0.003413574893350977,0.004626752312434173,0.012220951422074897
2016-02-19,-0.0004685874502233392,0.0029561107260114698,0.0018328290361651074,0.01322767142289626,-0.0011399463291754239,-0.029141156644272425,-0.0022881828634134156,-0.0013401316460527135,0.0,0.0008400700238130006
2016-02-22,0.014375359479251115,0.01610522465134075,0.01614576971016384,0.03486447200971889,0.06484609004893599,-0.009905300507833269,0.00870827512818235,0.00024370781315929737,-0.0009964461964461313,-0.0005341258598988062
2016-02-23,-0.012710100080245406,-0.01659707398639562,-0.016959822534052742,0.0025353761387227544,-0.002986283132399764,-0.05200809026470203,-0.022864580802002224,0.0006095462219510607,0.001991550538905772,0.004039244569685867
2016-02-24,0.004565403355339228,0.009504000842315558,0.012746651200473101,0.006937590341483937,0.01005033020281575,0.01419817042046018,0.014780859028370097,0.000731015812035166,0.0,-0.001979404191917144
2016-02-25,0.012038895680113891,0.009800539175100318,0.011593187401177521,0.0021973144167661478,0.04601958194893397,0.00749035756730583,0.006844290861585458,0.001458919170364714,0.0029788620465907626,0.0035752506936963424
2016-02-26,-0.002303897599309995,-0.0012561858588606579,0.005548853252779381,-0.0066067899901896395,0.015406524266142536,-0.0018672218235710515,0.0015493097059850463,-0.0009721451375391343,-0.004879689908310802,-0.009690952027151131
2016-02-29,-0.007873306903186699,-0.009031788868795238,-0.003365222757752048,-0.006515779354832734,0.00831877164214484,-0.006563698210166053,-0.0022728177071578304,0.0006073628707797103,0.0016296771534196487,0.004361322086535698
2016-03-01,0.02323483927409996,0.03159274074997397,0.030272797980935677,0.04336992063770687,-0.029504076406392032,0.04055879131342254,0.038946232302264815,-0.0033555934029582974,-0.007847014731200952,-0.017765687327029447
2016-03-02,0.004482293123722077,0.0003777334090198665,0.005180680963484989,0.00578478164913001,0.010622208018402699,0.05363911669205444,0.002186012731466455,-0.000611365486427463,-0.0017361734616255615,0.004118377128526514
2016-03-03,0.003911798909849207,-0.0018912630786701232,0.0022941776248542353,-0.008843035618588083,0.03853837259694783,0.009373770883470939,0.007416450722590386,0.0004894383434013293,0.0011879643510303672,0.003638036741435747
2016-03-04,0.0032483944666245727,0.0003788501135129612,0.006471295515411157,-0.003067860254306219,0.026716728273089435,0.007604559166649489,0.014767204570291355,-0.0004894383434014061,-0.0033845646401083145,-0.006433098323813187
2016-03-07,0.0007981361481346606,-0.006170567934779786,0.003787192204716158,-0.006472190146121786,0.02091968264788571,-0.02557670529658219,-0.011128075520857435,-0.00024484066109111655,-0.0020182044039562617,-0.0003115556440293309
2016-03-08,-0.010978105544049366,-0.008318523324881092,-0.01908087853601136,-0.01841199156681224,-0.013189977507998208,-0.08278113738687705,-0.008280434503776258,0.003297874207407699,0.0057683927930705405,0.01098491748433674
2016-03-09,0.004927298451813389,0.006412189192165716,0.007102351336615259,-0.0006301501590186287,0.029760047444229165,0.013973229547833869,0.0008905237706921477,-0.0017084593507663112,-0.003933581858633627,-0.0060962887725682985
2016-03-10,0.0008021564281183982,-0.0015273111041720926,0.005341538391475305,-0.0015769994361430773,-0.017106002057076044,0.006454665323119247,0.0004945410982012,-0.0004887039430161092,-0.0035812673058176633,-0.004110712990126645
2016-03-11,0.016008376651269807,0.017333927097812212,0.0199666138821561,0.016901938473109425,0.011243644655794076,0.04580929453904266,0.010716520334946711,-0.001345231897132096,-0.0028555766416469073,-0.010155697232912323
2016-03-14,-0.001282933055389157,0.00168902435336924,-0.0044858322316226095,0.002479745248855584,0.03620413638831722,-0.02129608094934612,0.002538880131724407,0.0022001808597579514,0.0007377499763260663,0.00313568218075447
2016-03-15,-0.0016313420886993448,-0.0003752207993283543,-0.00337778667493406,-0.004965958303232128,0.01471801100064954,-0.027274450255916585,0.01989456717916846,-0.0009762775333717999,-0.0001839410556499377,0.0009393479213877653
2016-03-16,0.00577059351284485,0.008869684906818403,0.011586735379182775,0.02943192404424381,0.016308524049824493,-0.01205413354313415,0.013203781157661914,0.003902174210218949,0.005240937201750977,0.0029665576222667987
2016-03-17,0.0063241625418076946,-0.0005577774121987102,0.0068511603005335054,-0.00849516324190592,0.019853015580359887,0.013895654933390027,-0.0016054846735906,0.002188880910618754,0.0011001201091479197,0.004123428689047457
2016-03-18,0.003922178603062398,0.0015659715377481706,0.012652689783955045,0.02971861086724316,0.02770693369392232,0.024535670261577474,0.0011334290935485307,0.0008503018273690641,0.001739510642864881,0.0020944126382523506
2016-03-21,0.0014177144635805139,0.0039041576076728575,0.0,0.0029533377805963973,0.023692341709192745,0.03441008828450457,-9.431051716890175e-05,-0.0018220992318208225,-0.0028396307520127417,-0.00770009959182507
2016-03-22,-0.0005377782285957023,0.00305687335573121,-0.0005469302702566342,-0.0017710422142843546,-0.017268037103027073,-0.00783639177800276,0.007618851443337002,-0.00024315987221078575,-0.00211151578011318,-0.0002345054547975948
2016-03-23,-0.006621219796368894,-0.008265734954474148,-0.011921015297952094,0.016989383387393697,-0.051059637668835235,-0.07155625160904369,-0.005544165696436912,0.0021867524735675616,0.004585329370603168,0.011260903094493709
2016-03-24,-0.0004431487242391125,0.0002797718975301182,-0.0016619932259601942,0.0014510615669386493,0.022961935986388595,-0.014184468386014221,-0.004343203759004848,-0.0012138392712781505,-0.0010075505224565423,0.0003865151244247745
2016-03-28,0.0005908508685588717,-0.0013994897948464383,-0.0003697502540570838,0.010099668887219436,0.010960586620732325,-0.011494506486365538,-0.004552933840391976,0.0004856622941135539,0.0014645580819059398,0.0013112765518733848
2016-03-29,0.009207540949482788,0.015930532530090528,0.01377058581439177,0.015950353652050987,-0.0005647598115707201,0.006721159548489122,0.023395553223835675,0.004120385074847524,0.00674398702107164,0.010430089248135608
2016-03-30,0.004378072414043102,0.0048580802490183084,0.00997924809250357,0.010400642503286614,-0.014179021867915434,0.002866685479490387,0.017308741011744424,-0.00036210106455483775,-0.0013626878285186988,-0.010584521891216534
2016-03-31,-0.00243017802241189,-0.001463730954694777,-0.005612505283902068,-0.003642248904258345,0.012613452861511764,-0.0009546490191413538,-0.005216357653858392,0.0019326478269999876,0.0036318174143371387,0.007069119108047841
2016-04-01,0.00678942750322265,0.01056657406986899,0.004709287887018024,0.014488856077243767,0.03346765340533194,0.05210472014002834,0.009132880114128909,0.0011251044641723592,-0.00029049844771862057,0.0026053810012540883
2016-04-04,-0.003243579895706192,-0.003812842513060757,-0.007800448681524865,-0.009729018845270014,0.0388013743491128,-0.02107240850661629,0.010221566541508369,0.0,0.001179248052062745,0.0006114101605489876
2016-04-05,-0.010037971382180202,-0.009688841394196243,-0.007494824202432718,-0.0013973852340762609,0.03375719467788817,-0.03774030708562942,-0.011859212365893372,0.0018120816935402351,0.003981523332271362,0.010877365506935126
2016-04-06,0.010862043981758461,0.016306824723308987,0.009314266306447565,0.0013973852340762563,0.03820852140938891,0.00670799545221727,0.01041829534097348,-0.0004832330075416552,-0.002169449072235521,-0.007289831023875574
2016-04-07,-0.012038150910894458,-0.014471296612629164,-0.013359068772951573,-0.010388827200671729,-0.03145950214721641,0.003813233151446064,-0.022050874990105912,0.0032539476868784127,0.0051468734945060764,0.012269582647049934
2016-04-08,0.00269323371188432,-0.000733776910321368,0.00477845263155543,0.006470629328235315,-0.02811316237550365,0.01978377561967003,0.001104987583134775,-0.0008427863128231209,-0.0015322851183636834,-0.006343265238838359
2016-04-11,-0.0023500265185365703,-0.0036765298553524447,0.0010995437222933268,0.00615044975171432,-0.000600025756279789,-0.02550904523146515,0.0033074236377794927,-0.00011962153252802007,-0.00018091988018134134,-0.0012882946346145314
2016-04-12,0.009270005424567065,0.008344111258308457,-0.0016496540596665358,-0.0011151629964748352,-0.008438153646491461,-0.027159624058039865,0.01294111161185996,-0.0015674002921707581,-0.003976220847204485,-0.006926473658973147
2016-04-13,0.010050237916290405,0.012703682030026394,0.02015873304500153,0.024801209956940424,0.026715974419241527,0.06748403949885898,0.014383433867213623,0.000602883436232085,0.0007236578919089692,0.0035077893898424807
2016-04-14,4.769865875477313e-05,9.009765105843826e-05,-0.010846092077870476,0.0027181305555466044,-0.010545300037645535,-0.045120374432687516,0.0005354623183799511,-0.0008437899780471256,-0.0023560590356838758,-0.004806872987525985
2016-04-15,-0.0011060512779739276,-0.002527660124500466,-0.007479783204872311,0.007841204803837043,0.010466726443964266,0.02750267944150052,-0.02027566065822908,0.0022898128798522354,0.002989233965514348,0.008528966201409941
2016-04-18,0.007002175334370341,0.005318511133049163,0.001281027510523158,-0.004318572062249029,-0.0024784027649427595,0.01853638555571012,-0.021810695052489344,-0.00036188451333850374,-0.000995506161912784,-0.004331421840188664
2016-04-19,0.003149178079188783,-0.006132255254625333,-0.008448257021641358,-0.018013726948635105,-0.025976524355888778,-0.01573406077387718,-0.0053175761861481725,0.0006018054219506465,-0.0016308485686191063,-0.003127446652021544
2016-04-20,0.0009523702858188454,0.0008137441215762121,0.004783881761228818,0.0038483253178693603,0.010455766684840656,0.0027946756494320137,0.002055614618147036,-0.002771570192173413,-0.0050913642888491106,-0.011061138493950715
2016-04-21,-0.005393057026950995,9.061388020439054e-05,-0.005521863402662799,-0.001097982473200424,-0.006743463134253233,-0.009345905557006566,-0.010886875012273946,-0.0012076285122660723,-0.0016422978412893108,-0.005965930632936293
2016-04-22,0.0,-0.015207843227663442,0.0005535372826299024,-0.0038525611863993205,0.021752130220696962,0.0009387052459754663,-0.002740518942133001,-0.0003626167775652797,-0.0010961304207673236,-0.0025679782990255004
2016-04-25,-0.0017239773234529582,0.0,-0.004993056056053043,0.004950543659599846,-0.007635052586515022,-0.010372410634027638,-0.00569377449266323,-0.0012092151947810574,-0.001096891877957738,-0.004136967671906037
2016-04-26,0.0014845748254396166,-0.004875211369261079,0.010695455116611512,0.0008229804179571988,0.007595589425314437,0.08709016154459932,-0.006971159485545731,-0.0014529784813507726,-0.002107256257353656,-0.004547775533438975
2016-04-27,0.002056320006061041,-0.008054377433363772,0.011670266585935259,0.02249708361951712,-0.008986393867576518,0.004334702325916387,-0.06462200862507117,0.003024810453696967,0.005486266921565324,0.009930536953835223
2016-04-28,-0.009117172884827192,-0.012157626087613173,-0.02515036571040493,-0.030202502128060874,-0.015065045092183262,0.0051768606586603755,-0.031042828351263492,0.001810740733945327,0.003459865546971452,0.004115671001466709
2016-04-29,-0.005413701440585746,-0.005283063812912366,-0.025036751384546134,-0.018681628250263132,-0.028458107849049553,-0.0778221135841175,-0.011560592940556095,0.0007242747630896319,-0.000363637786577723,0.00255363619244238
2016-05-02,0.007917234406159981,0.009414632810888297,0.006649678268934193,0.013141381658384046,0.004310394689883249,-0.01216658319295638,-0.0010676043932331448,-0.0017653194683850486,-0.002908770893726986,-0.010118856491385985
2016-05-03,-0.008741055415748237,-0.009319802148101861,-0.010469419375246857,-0.012015945705773103,-0.03999526402448902,-0.024786833738342347,0.016312032627372453,0.0027789952259612435,0.00591762356593543,0.012517124575118216
2016-05-04,-0.005593985067207055,-0.006452124333672711,-0.010773425015154547,-0.02303567108092348,-0.04291903900749786,-0.03536705132473373,-0.010455784635464174,0.0003615741228599798,0.0018141202301285165,0.005470728915900056
2016-05-05,-0.0001954455226424242,-0.0002860486819724005,0.003668345440317639,0.00602336783249541,-0.05082983803980337,0.005982039596368949,-0.0040674458236327335,0.0018077099443322986,0.002714328191500852,0.006662466946482427
2016-05-06,0.0036525070660360804,0.005318184382292557,0.00019260937631482888,0.010241782621143999,0.015945545968543053,-0.006982632442510116,-0.005591978370981454,-0.0004819805083114957,-0.00235191618512578,-0.004283596362447986
2016-05-09,0.0008260198907788494,0.0028374992026681855,-0.0009638218847856822,-0.0014159190038179634,-0.028360959252312884,-0.0120845758552278,0.0007544252382088092,0.0007221089614513545,0.0018996185774349554,0.003138044031439131
2016-05-10,0.012357402576418423,0.013602005708955468,0.011124105162225268,0.01909073805573969,-0.0011014949326037086,0.022044959020795455,0.0067664892402640444,0.0,-0.00018088923962585564,7.648848869418916e-05
2016-05-11,-0.00939901185632574,-0.00907881098582689,-0.004588040531235317,0.0027772101822063863,0.0012929235721038251,0.0009906809382149995,-0.009788426271816673,0.00024106220178392684,0.001536125216782742,0.005638580477225654
2016-05-12,0.0002905027505284783,-0.00442873961714432,-0.01798028525561152,-0.01368150860684398,-0.008072274349868633,-0.04765263955695322,-0.02373639886224281,0.00012038540320155973,-0.002711787899920258,-0.004569516634910878
2016-05-13,-0.00875226787992161,-0.003689832300633766,0.0029220462603763383,0.1415812205490152,0.0015907370455505534,-0.007295052365159966,0.0019903312194307146,0.0010820124156365493,0.003794534214099043,0.009646929698349007
2016-05-16,0.00981660708775811,0.012434237038886702,0.019836985166664923,0.02909940481281937,0.0032699891352643744,0.012473802647185301,0.036446425280613585,-0.002165568982073383,-0.0036136937624050686,-0.008654946068100374
2016-05-17,-0.009376743288098618,-0.012623932326732128,-0.009388014485505282,0.002130547310087431,-0.01758124678436267,-0.001033586494809431,-0.004162887840673219,-0.0007222583789460578,-0.001358672686624984,0.0016758794744187765
2016-05-18,0.00029249066466351814,0.0035962129415128686,0.017554458189128208,0.02522350578597165,0.03131343159274645,0.03854442194978814,0.011379919733235858,-0.004711584801472246,-0.00809843604814896,-0.014337617451207202
2016-05-19,-0.0034711030513535405,-0.005209026502880149,-0.008738829560983718,0.004372024860339609,0.018950768032964343,0.001988061788700017,-0.0038141564900513415,0.00108883433383989,0.0010048857395606138,0.004315284395668194
2016-05-20,0.0062976452083304095,0.010954758186537636,0.03266060122380877,0.017752414915527846,0.02328518965413239,0.06998561624250407,0.010769728869472348,0.0,0.0006384041853116414,0.000768447093465146
2016-05-23,-0.0013635280427013957,-0.0013158941338680668,0.006442734749195576,0.0015775945333921263,-0.018603018878406003,0.030996022332671486,0.012627500166861256,0.00024209981313630773,0.0006383481415341951,0.002225847223343958
2016-05-24,0.012878886138402622,0.019833964959298192,0.023931526741799252,0.023984606231417363,0.007785688457859806,0.030934694234074328,0.015128990921597257,-0.00048400902435034773,-0.0016425922404368332,-0.004456113227173805
2016-05-25,0.006760250903547328,0.007166165264522117,0.005538381205216035,-0.004197394719058491,0.007634532429218333,0.009528041325574079,0.0174166658325239,-0.0003630670719355579,-0.0004560802062302119,-0.0037807985690329776
2016-05-26,0.00028681637634220985,0.0029247765719222062,0.003379090255529342,0.010570572267158863,0.024916957414126993,0.02972635452830006,0.007898551165099871,0.00169275079476346,0.0031007428057768954,0.00516556870928193
2016-05-27,0.0042900050516873605,0.0051894092857061895,0.006548110492689157,0.005461304061710304,-0.009282495150154764,0.029680503856032756,-0.000597625325249024,-0.0003630825160143962,-0.0019146107622832439,-0.0014620097301145526
2016-05-31,-0.0019044638995283235,0.0019048379809761976,0.003697678494571008,0.01770699850604258,0.0008515049013149798,0.032763756247821185,-0.0048950005668368084,0.000846697321464907,0.001186131441770849,0.002384411333749678
2016-06-01,0.002046970611672988,9.063735450927444e-05,0.004033963871981439,0.0019250058701988728,-0.01657711283877643,0.028673019307956335,-0.014118614792696289,0.000351335629313725,-0.00033804860231510266,0.004049094899133633
2016-06-02,0.003039100317949389,0.0020820243172232577,-0.00017512189397185415,0.0070249627314471885,-0.0027364764140605756,0.0015266350485941451,-0.007544132555769481,0.0019331831930284316,0.0030995291698968524,0.0071817923906988615
2016-06-03,-0.0029915740495081214,-0.004713550754519373,0.0019239244870937896,-0.014099729525670523,0.00013699201551336878,-0.019253628099232645,0.0020445042524055404,0.006258516061576922,0.00924057788384612,0.014134640966107337
2016-06-06,0.005075456278067823,0.0036278470836638727,-0.00244925420516211,-0.005177049270820271,0.007687650354747568,-0.007022935197749907,0.007224628970233159,-0.001561037953126595,-0.0026186291553420196,-0.007457489645426981
2016-06-07,0.0015604495932288907,-0.002537902025016259,0.0104548781019169,0.0019442339162350007,0.05148812328405689,0.017850667799558094,0.004047479050615896,0.00012036590880213461,0.001446135871737156,0.0024160508633201743
2016-06-08,0.003254116979396884,0.001722757169913237,0.00017339176730122942,-0.003242984459335598,0.013594012809874581,-0.03284123882845658,-0.0009092407138064557,0.0012008274851438856,0.00117249328360475,0.0053425913632798435
2016-06-09,-0.0013662767356887211,-0.0016319882161960168,0.0,0.0256536801636724,-0.026503001317736564,-0.005579819471467904,0.007150581491710564,0.0009605121759903197,0.0015318286423648382,0.006432077642542844
2016-06-10,-0.009522872412469342,-0.011409177384526839,-0.0174829366694515,-0.025220681124864773,-0.047180419918366065,-0.030022537945924615,-0.008263074931913257,0.0009583592441950045,0.0035054453675727377,0.004834279621371179
2016-06-13,-0.007741456745981114,-0.008387950470582656,-0.0042418616042755606,0.012689796836908976,-0.004213833134398357,-0.007441085983299332,-0.015191075974281687,0.00023920018368602054,0.0019725797380762884,0.00444193630822363
2016-06-14,-0.0019690424429586752,0.0,-0.0012405416425380449,0.0019221286064687408,-0.013446607255840357,-0.01084702192602251,0.0012319059215836472,-0.00011953138540946588,-0.00026929959009712494,-0.0007384301851963848
2016-06-15,-0.0013948199571204914,-0.0028737901208910634,-0.0010645476577921004,0.010186440214183844,0.012666011752708678,0.008354304465700457,-0.0032887771517115805,0.002272710085135736,0.00304129543402206,0.0038356252732243312
2016-06-16,0.002980163556710739,0.002965986067923879,0.000532266889781309,0.004003791592246965,0.0010559968563871652,-0.005840619273509143,0.004211990832451197,0.0010752827151669815,0.001071092899507122,0.004848252112849088
2016-06-17,-0.0037313865403397453,-0.011790326565587025,-0.0067651908122765645,-0.017609595550670723,-0.011352256561249705,0.020704803165531856,-0.02302078617677085,-0.0014336397191103706,-0.003395794761180884,-0.006248467508639985
2016-06-20,0.006419449079564447,0.006272005120949131,0.016652228445803524,0.017820136322709564,0.01944126218129586,0.009788031872600345,-0.0024158150676747894,-0.002273833481668921,-0.0043058143417370595,-0.010749875525573277
2016-06-21,0.0028345284903368655,0.003167669728544332,0.004732413303877239,-0.006116344942037614,-0.0004097037520193879,0.03430704938951527,0.008481921164500661,-0.0013189754301475313,-0.002249876703807288,-0.0046318642717469655
2016-06-22,-0.0016326423303422576,-0.0024213741437079618,-0.001224770404278052,-0.0008465701757116708,-0.11037687386846473,-0.002355624323793581,-0.0037607175613350832,0.0003597698670637527,0.0019804007982172677,0.001645967876166752
2016-06-23,0.012938758925704943,0.014166068550498229,0.02472692101105426,0.026328090720256055,-0.001323003098034977,0.09944674604236636,0.005739323058274224,-0.0018002685708240172,-0.004777331103206507,-0.011504296594577915
2016-06-24,-0.03656979495505393,-0.04205998980320389,-0.06018723808915712,-0.058602771284341146,-0.0166862723601002,-0.0616481629538002,-0.028497820362020698,0.005631275696642389,0.013729130173254665,0.026492859573927104
2016-06-27,-0.018071918962089494,-0.020047908250989815,-0.03132155620394974,-0.010773058216925948,0.02757384177571996,-0.0770820556350965,-0.014668134490955099,0.005005052850859222,0.008606993918440036,0.024660282784035082
2016-06-28,0.017874909633567516,0.021676700111318736,0.02695893489031749,0.014483519070008095,0.01618663648550845,0.06028778402640733,0.016700575191268628,0.0011885975543820696,-0.0001761097147672604,0.0020824029285541647
2016-06-29,0.016884604468194606,0.017555210887497032,0.0201988105101242,0.016207726768637055,0.04078429108931338,0.015278979705872235,0.008617378441679249,-0.00035611963273888343,-0.004073872526459916,-0.007702477538863015
2016-06-30,0.013552916396981082,0.011503291907053896,0.01769649477283105,0.0076873993165093866,0.009894302036775618,0.042306932001137394,0.01263167857596265,0.0013052743635086912,0.0022162030884929794,0.0036781888282670723
2016-07-01,0.002098172698362672,0.005009097739033768,-0.0073943629362667115,-0.0074726928839971484,0.019684363698009858,-0.09603719854543998,0.0030291735785653398,0.002777631426615979,0.002638282838160265,0.013789378526846615
2016-07-05,-0.007219137395715727,-0.006125891488175174,-0.016031730650729045,0.014679452719253945,-0.011708010190005998,-0.04835040795979206,-0.009430465580146189,0.003431144491870173,0.00546698053051508,0.012442159463339025
2016-07-06,0.005980003353494484,0.008159292721514336,0.0014354427525864674,0.00631557253098881,0.002147404214086661,-0.01522855794186078,0.005668874481754106,0.0017700147636916823,0.00017619539455955105,0.001614765612943115
2016-07-07,-0.0006200577993372183,0.0029503540897265574,0.011233272907300973,0.025690328397553294,0.0069706390878116345,0.0392864843218839,0.004282824832940523,-0.0016524251186421453,-0.001319347424243181,-6.99434871790743e-05
2016-07-08,0.014780504617408112,0.015348329526691906,0.026938697391151373,0.0393072870187756,0.003882406200045303,0.03384679878616007,0.007683043098066022,0.0025954435460712653,0.001934774067340777,0.007338660065349442
2016-07-11,0.0035205222235035177,0.005695438501516914,0.013372356148899445,0.022748056622657855,0.03623916222812251,0.0015835230223117652,0.003098545670582886,-0.002949405368301768,-0.005286386046941161,-0.008813075715051433
2016-07-12,0.0072375333152395705,0.005035270285272618,0.01084026183811303,0.014882817350590041,-0.0005784686275882068,0.04562049571886345,0.004526864094421356,-0.004024952026628806,-0.005936724026820306,-0.016576175173537874
2016-07-13,-0.00013976600925908744,-0.002424592662983175,0.00016837301031000877,-0.0003785874661472729,-0.009481791981114011,0.004524796981012653,-0.005661767711186994,0.0017767771787928783,0.0025744369337016536,0.011717087867375525
2016-07-14,0.0055680824616800954,0.006810271749136532,0.008386555381889194,0.010179000742218062,-0.004503834745166498,0.0,0.01962628765400576,-0.0015393301511628414,-0.004174659659274696,-0.014650207003426794
